contrast_a,contrast_b,ID_REF,n_a,n_b,median_a,median_b,delta_median_a_minus_b,mean_a,mean_b,delta_mean_a_minus_b,std_a,std_b,u_statistic,p_value,rank_biserial,q_value_bh,abs_delta_median,abs_rank_biserial
D3,D1,cg27395310,16,256,0.701702861055247,0.420657082968757,0.28104577808649006,0.6622788674038591,0.48469445947656165,0.17758440792729746,0.1502784435787995,0.2274730875923342,2804.0,0.009797875534585122,0.369140625,0.9598797665642338,0.28104577808649006,0.369140625
D3,D1,cg19585676,16,256,0.783239155370886,0.541406215827925,0.24183293954296092,0.6903833382363538,0.5428279790015272,0.14755535923482654,0.18876726699447988,0.22351420015427614,2802.0,0.009987689131492224,0.3681640625,0.9598797665642338,0.24183293954296092,0.3681640625
D3,D1,cg16400631,16,256,0.3283496258992205,0.533602382111326,-0.20525275621210554,0.3593456835485492,0.4976958281878447,-0.1383501446392955,0.17768933122635114,0.20416032498859304,1231.0,0.008640550238246607,-0.39892578125,0.9598797665642338,0.20525275621210554,0.39892578125
D3,D1,cg22169990,16,256,0.30209745969744,0.098389935602701,0.20370752409473902,0.3151641697869762,0.2035408440749941,0.11162332571198211,0.20563345538988623,0.21050742053036775,2826.0,0.008812462807305042,0.3798828125,0.9598797665642338,0.20370752409473902,0.3798828125
D3,D1,cg19092981,16,256,0.30191090567821954,0.48929962283281847,-0.18738871715459893,0.3322603523022653,0.4875891163255008,-0.15532876402323548,0.14624598635085093,0.22308275398169505,1242.0,0.009159546750838838,-0.3935546875,0.9598797665642338,0.18738871715459893,0.3935546875
D3,D1,cg23518497,16,256,0.6717486246040469,0.488154751197907,0.18359387340613992,0.6323946095436593,0.4862602078802563,0.14613440166340302,0.2057992443172692,0.21404450688230647,2822.0,0.010174725525580878,0.3779296875,0.9598797665642338,0.18359387340613992,0.3779296875
D3,D1,cg23521140,16,256,0.38415518693583295,0.202382639654009,0.18177254728182396,0.39995771011901726,0.285194770728242,0.11476293939077525,0.17529689042433358,0.21707994083656998,2856.0,0.008162303876023933,0.39453125,0.9598797665642338,0.18177254728182396,0.39453125
D3,D1,cg17627629,16,256,0.37152464822354503,0.549414959866387,-0.17789031164284197,0.37994174878410464,0.535625537255504,-0.15568378847139935,0.20873337942391657,0.219548942405007,1236.0,0.007851618170200572,-0.396484375,0.9598797665642338,0.17789031164284197,0.396484375
D3,D1,cg17772793,16,256,0.856598583331912,0.6876782893461495,0.16892029398576247,0.7995632175683547,0.657618208128427,0.14194500943992772,0.14312020169808418,0.20993425267770344,2644.0,0.009504689855039957,0.291015625,0.9598797665642338,0.16892029398576247,0.291015625
D3,D1,cg16340422,16,256,0.804925065798174,0.65928652313127,0.14563854266690401,0.7497007713623118,0.6121551663676095,0.13754560499470236,0.1596686235911144,0.21410063757512474,2688.0,0.006757941843318265,0.3125,0.9598797665642338,0.14563854266690401,0.3125
D3,D1,cg21873275,16,256,0.771619935943183,0.626020666757755,0.14559926918542798,0.7454565928987119,0.596802719082585,0.14865387381612694,0.1451510601440695,0.21670281715169332,2269.0,0.009146596081510246,0.10791015625,0.9598797665642338,0.14559926918542798,0.10791015625
D3,D1,cg13035219,16,256,0.8019696345628275,0.660100441143054,0.14186919341977355,0.7502472912913981,0.6290958775228068,0.12115141376859129,0.17098746586501679,0.1955261561872884,2813.0,0.008982910154510006,0.37353515625,0.9598797665642338,0.14186919341977355,0.37353515625
D3,D1,cg19526685,16,256,0.571907726843666,0.430976217845227,0.14093150899843898,0.5670205360954309,0.4333610107942277,0.13365952530120323,0.1402215557366202,0.2015756671411084,2838.0,0.008730075018290111,0.3857421875,0.9598797665642338,0.14093150899843898,0.3857421875
D3,D1,cg25247290,16,256,0.1186458225001275,0.254366947658917,-0.13572112515878948,0.17403379342098604,0.30876119058824325,-0.1347273971672572,0.16178834596261574,0.21144301176346417,961.0,0.009034773863439866,-0.53076171875,0.9598797665642338,0.13572112515878948,0.53076171875
D3,D1,cg01900397,16,256,0.602540518998276,0.47186298771665103,0.13067753128162496,0.632337401232562,0.5013593452407986,0.13097805599176338,0.15962902389404757,0.19459014949356485,2855.0,0.008241674729688502,0.39404296875,0.9598797665642338,0.13067753128162496,0.39404296875
D3,D1,cg14515517,16,256,0.7900975858062655,0.6708035973626665,0.11929398844359906,0.7761823408743957,0.6423227663835497,0.13385957449084607,0.09500580492227627,0.19212122103123794,2835.0,0.009980979252237794,0.38427734375,0.9598797665642338,0.11929398844359906,0.38427734375
D3,D1,cg10294939,16,256,0.8049682688042235,0.7145347500142665,0.09043351878995698,0.7849913138540078,0.6548270703939987,0.1301642434600091,0.0809071616000117,0.19054198041040085,2847.0,0.007176029456516596,0.39013671875,0.9598797665642338,0.09043351878995698,0.39013671875
D3,D1,cg00440195,16,256,0.9155831955158925,0.834232672569611,0.08135052294628153,0.8975112231414102,0.7761113001189127,0.12139992302249747,0.04988016942904086,0.17894284935670804,2724.0,0.007237879133753203,0.330078125,0.9598797665642338,0.08135052294628153,0.330078125
D3,D1,cg12522722,16,256,0.8588646381747456,0.7929068753366315,0.06595776283811405,0.8409369566019642,0.7522016416196501,0.08873531498231413,0.06086207388991318,0.14539254642901867,2837.0,0.009793415073045998,0.38525390625,0.9598797665642338,0.06595776283811405,0.38525390625
D3,D1,cg06320828,16,256,0.1872926509096435,0.3438726037537575,-0.156579952844114,0.20362169017425052,0.3529899359915001,-0.14936824581724956,0.1527518029298788,0.2275324782550102,1267.0,0.010563014743933771,-0.38134765625,0.9780569207346085,0.156579952844114,0.38134765625
D3,D1,cg03147324,16,256,0.8073205759377771,0.668775465356946,0.13854511058083108,0.7778147192348114,0.642461372059946,0.13535334717486536,0.14918144004019887,0.21029946867586008,2815.0,0.01087108425737215,0.37451171875,0.9802672931493777,0.13854511058083108,0.37451171875
D3,D1,cg12145624,16,256,0.619580383029293,0.7524104103156275,-0.13283002728633453,0.5209031675330046,0.6500455375444794,-0.12914237001147477,0.2575838543855052,0.23353780733154272,1273.0,0.011175047141902905,-0.37841796875,0.9802672931493777,0.13283002728633453,0.37841796875
D3,D1,cg07788140,16,256,0.62264244388794,0.527217321728236,0.095425122159704,0.6327199108866278,0.5235812234568556,0.10913868742977217,0.14352134094424354,0.18447781417329706,2824.0,0.011070904075634347,0.37890625,0.9802672931493777,0.095425122159704,0.37890625
D3,D1,cg10832239,16,256,0.6555253047438809,0.204207348834479,0.45131795590940194,0.4900713118867356,0.40775369724143523,0.08231761464530035,0.31210463813983486,0.3140797242855148,2153.0,0.670263618428808,0.05126953125,0.9956247736395967,0.45131795590940194,0.05126953125
D3,D1,cg00274640,16,256,0.27993200351141,0.722361004305183,-0.442429000793773,0.45822411062877855,0.5954399666185785,-0.1372158559897999,0.27095716890451094,0.24015375149504856,1552.0,0.10454589882754403,-0.2421875,0.9956247736395967,0.442429000793773,0.2421875
D3,D1,cg03635532,16,256,0.3568921357969615,0.7666638232243546,-0.40977168742739306,0.4674639992010098,0.6089530017948724,-0.14148900259386266,0.2757154607513836,0.2738232371577762,1457.0,0.05791339507873161,-0.28857421875,0.9956247736395967,0.40977168742739306,0.28857421875
D3,D1,cg11128983,16,256,0.3376269685125825,0.7451057032257624,-0.4074787347131799,0.4609442734355659,0.5303486601729631,-0.06940438673739724,0.33752721190539275,0.3396972805992946,1818.0,0.4521611813440253,-0.1123046875,0.9956247736395967,0.4074787347131799,0.1123046875
D3,D1,cg14834300,16,256,0.3242301161289635,0.680025488882481,-0.3557953727535175,0.4906402126176725,0.5889120285048428,-0.09827181588717032,0.2638606804903128,0.21984273364813234,969.0,0.3684446191841172,-0.52685546875,0.9956247736395967,0.3557953727535175,0.52685546875
D3,D1,cg05383619,16,256,0.722558099766035,0.367030442050137,0.355527657715898,0.5229519102041202,0.49536782842457444,0.0275840817795458,0.289846585488887,0.27948867784889464,1156.0,0.8684787525952476,-0.435546875,0.9956247736395967,0.355527657715898,0.435546875
D3,D1,cg08537890,16,256,0.227337971962505,0.553301994080912,-0.32596402211840697,0.42646588091825,0.5074629556519624,-0.08099707473371243,0.30193716103366974,0.2801682823430401,678.0,0.3491499352956047,-0.6689453125,0.9956247736395967,0.32596402211840697,0.6689453125
D3,D1,cg24586205,16,256,0.04847748032183885,0.3621135340064545,-0.31363605368461567,0.23780014984518622,0.31582921176692014,-0.07802906192173392,0.25071694319797255,0.27463406350032293,1724.0,0.2892581434708362,-0.158203125,0.9956247736395967,0.31363605368461567,0.158203125
D3,D1,cg26365090,16,256,0.06845410730680179,0.3794780778083845,-0.3110239705015827,0.16865604732535303,0.31329421081756315,-0.14463816349221012,0.16036050673990135,0.2633633150535349,1481.0,0.06348324695344561,-0.27685546875,0.9956247736395967,0.3110239705015827,0.27685546875
D3,D1,cg19384241,16,256,0.5557377251046716,0.862089875969134,-0.30635215086446244,0.6284837252720763,0.6868955912074852,-0.058411865935408924,0.2814277269384212,0.25090206902582485,1808.0,0.4327023923166382,-0.1171875,0.9956247736395967,0.30635215086446244,0.1171875
D3,D1,cg17521583,16,256,0.635120831534612,0.32951880927873,0.30560202225588196,0.5100390831701269,0.40675531790052366,0.10328376526960326,0.2896750282646771,0.2900114339554875,2252.0,0.20234178438437722,0.099609375,0.9956247736395967,0.30560202225588196,0.099609375
D3,D1,cg23905789,16,256,0.7745460053247445,0.472503945067422,0.3020420602573225,0.6089866620799979,0.46628876365016403,0.14269789842983382,0.28686298367458235,0.2873200991863773,2322.0,0.036610255221652614,0.1337890625,0.9956247736395967,0.3020420602573225,0.1337890625
D3,D1,cg22381154,16,256,0.19879462339416798,0.494575587396403,-0.295780964002235,0.3122964271719641,0.4464795462621863,-0.13418311909022218,0.21896208094845493,0.24344904828043404,1357.0,0.03594155935609255,-0.33740234375,0.9956247736395967,0.295780964002235,0.33740234375
D3,D1,cg10755058,16,256,0.4390494281451175,0.147788592748951,0.2912608353961665,0.3314057617305047,0.2607814700113203,0.07062429171918438,0.2230101926197812,0.24043601347889415,2467.0,0.1703874215924026,0.20458984375,0.9956247736395967,0.2912608353961665,0.20458984375
D3,D1,cg10092377,16,256,0.7127110314978331,0.424492181407646,0.2882188500901871,0.5893777575173359,0.5105126840478004,0.07886507346953553,0.22815714562390116,0.24903568299667989,2373.0,0.26103505872579147,0.15869140625,0.9956247736395967,0.2882188500901871,0.15869140625
D3,D1,cg05176970,16,256,0.4976423670188145,0.7851642596630415,-0.287521892644227,0.5130357657614836,0.588201298003551,-0.07516553224206746,0.3062879934359748,0.3143491850401285,1697.0,0.26953119186313823,-0.17138671875,0.9956247736395967,0.287521892644227,0.17138671875
D3,D1,cg04689080,16,256,0.40240554854123,0.1218141370743705,0.2805914114668595,0.3939691631399656,0.23669745157461852,0.15727171156534708,0.24175589739404005,0.23137812837711688,2601.0,0.017528217933801278,0.27001953125,0.9956247736395967,0.2805914114668595,0.27001953125
D3,D1,cg01894498,16,256,0.342290700845934,0.0710652269243562,0.2712254739215778,0.29865762004730767,0.20441022138284742,0.09424739866446025,0.2484349225736078,0.21889877909418082,2515.0,0.11123370924958739,0.22802734375,0.9956247736395967,0.2712254739215778,0.22802734375
D3,D1,cg02467990,16,256,0.303762472604018,0.0390521425010844,0.2647103301029336,0.2773562556012971,0.19696734509148103,0.08038891050981609,0.21990027157342137,0.24506775266371444,2370.0,0.10560473729639269,0.1572265625,0.9956247736395967,0.2647103301029336,0.1572265625
D3,D1,cg19683494,16,256,0.6070600296771915,0.342874841618092,0.2641851880590995,0.513224457837645,0.3854518929591025,0.12777256487854255,0.26896946167193087,0.20270844345834563,2599.0,0.06149133083851911,0.26904296875,0.9956247736395967,0.2641851880590995,0.26904296875
D3,D1,cg01709619,16,256,0.345955527671112,0.0829315521227834,0.26302397554832857,0.28891004542045123,0.17493236718148722,0.11397767823896401,0.23710667488127923,0.18584050939608213,2493.0,0.13675776408349757,0.21728515625,0.9956247736395967,0.26302397554832857,0.21728515625
D3,D1,cg22344793,16,256,0.1932510602397935,0.4556377444726085,-0.262386684232815,0.2806033453158851,0.4069161258074962,-0.1263127804916111,0.2153284133868228,0.23353690345107286,1449.0,0.04992334026313741,-0.29248046875,0.9956247736395967,0.262386684232815,0.29248046875
D3,D1,cg09365002,16,256,0.764269413111075,0.503401198215806,0.260868214895269,0.6752987181556618,0.5339367144941851,0.14136200366147667,0.21059283546524826,0.24452858550218595,2692.0,0.029485991360922382,0.314453125,0.9956247736395967,0.260868214895269,0.314453125
D3,D1,cg03867465,16,256,0.128070260650544,0.38776447215112697,-0.25969421150058297,0.24094230653518153,0.36657790128764217,-0.12563559475246064,0.22904244021960368,0.23034857402443895,1249.0,0.06630551943349926,-0.39013671875,0.9956247736395967,0.25969421150058297,0.39013671875
D3,D1,cg27554565,16,256,0.396452154049342,0.13741448081081148,0.2590376732385305,0.33023598947863686,0.230204996406346,0.10003099307229085,0.23463397539620304,0.20948441317313268,2308.0,0.1692203428853406,0.126953125,0.9956247736395967,0.2590376732385305,0.126953125
D3,D1,cg20647610,16,256,0.18436512897844,0.4397889078568875,-0.25542377887844747,0.3004687559836231,0.4347270658019867,-0.13425830981836362,0.2447510857266479,0.20162299962777566,1252.0,0.02366548686207653,-0.388671875,0.9956247736395967,0.25542377887844747,0.388671875
D3,D1,cg12924430,16,256,0.484525548854556,0.739864475385449,-0.25533892653089296,0.5734967541915208,0.6694814006592767,-0.09598464646775595,0.2497092332014018,0.2290327027792989,1642.0,0.19117424638010383,-0.1982421875,0.9956247736395967,0.25533892653089296,0.1982421875
D3,D1,cg23476877,16,256,0.37036389715213747,0.11563185412520549,0.254732043026932,0.33037441010421503,0.20875017876995508,0.12162423133425995,0.24315336176923122,0.20122458818726183,2692.0,0.035027937099031105,0.314453125,0.9956247736395967,0.254732043026932,0.314453125
D3,D1,cg03787864,16,256,0.18137172751508301,0.43588189551382,-0.254510167998737,0.28848388201709246,0.4004547442947657,-0.11197086227767322,0.23168556357798525,0.22639104357437087,1526.0,0.09130375159004012,-0.2548828125,0.9956247736395967,0.254510167998737,0.2548828125
D3,D1,cg14708218,16,256,0.3545507095429455,0.103047110793139,0.2515035987498065,0.3017591961009463,0.24761385340795414,0.05414534269299218,0.22656502146657728,0.25859989602554617,2334.0,0.2377268704147356,0.1396484375,0.9956247736395967,0.2515035987498065,0.1396484375
D3,D1,cg21460606,16,256,0.1726811937789845,0.423402080507782,-0.2507208867287975,0.28153784332428905,0.4092868541659438,-0.12774901084165474,0.2576202079747955,0.24036216667539692,1425.0,0.04331269247384946,-0.30419921875,0.9956247736395967,0.2507208867287975,0.30419921875
D3,D1,cg07174665,16,256,0.5331508612823299,0.283354566554053,0.2497962947282769,0.43182068913353805,0.3592190822769024,0.07260160685663564,0.25854927744379474,0.23716220368489627,2357.0,0.31220212204497666,0.15087890625,0.9956247736395967,0.2497962947282769,0.15087890625
D3,D1,cg21293562,16,256,0.5048519570343419,0.753946216845976,-0.24909425981163402,0.5384821418122744,0.6665842687640725,-0.12810212695179812,0.2724233732027016,0.21923532988064476,1554.0,0.1149870929245859,-0.2412109375,0.9956247736395967,0.24909425981163402,0.2412109375
D3,D1,cg26720125,16,256,0.2636508063128685,0.511988396708826,-0.24833759039595749,0.33598346425433734,0.4590691705146801,-0.12308570626034276,0.20619503879364895,0.2220984175681386,1372.0,0.026907038989752455,-0.330078125,0.9956247736395967,0.24833759039595749,0.330078125
D3,D1,cg21688264,16,256,0.3144047127707055,0.06673296281606135,0.24767174995464414,0.29304580232764593,0.1941620638995249,0.09888373842812104,0.2526050484724241,0.2255624684616603,2456.0,0.16213661930698797,0.19921875,0.9956247736395967,0.24767174995464414,0.19921875
D3,D1,cg16683160,16,256,0.5410411130452859,0.2957136493085295,0.2453274637367564,0.49387208658349885,0.36091681075279547,0.13295527583070338,0.22574791372505904,0.19380065623292417,2775.0,0.01424995488929827,0.35498046875,0.9956247736395967,0.2453274637367564,0.35498046875
D3,D1,cg21946299,16,256,0.412026743824791,0.6572920950694146,-0.24526535124462356,0.4694072315467543,0.6101119142611424,-0.14070468271438813,0.22405320916571686,0.20562301990981052,1312.0,0.017549909022350825,-0.359375,0.9956247736395967,0.24526535124462356,0.359375
D3,D1,cg20714708,16,256,0.879280266248898,0.634930899112104,0.244349367136794,0.7074436120593618,0.6202700529434784,0.08717355911588343,0.30339501871037355,0.2753002382887901,2405.0,0.18552169454103307,0.17431640625,0.9956247736395967,0.244349367136794,0.17431640625
D3,D1,cg24395452,16,256,0.453098089846127,0.2118308622637725,0.24126722758235447,0.39211225362174507,0.293118899860241,0.09899335376150409,0.2016252660729484,0.1988287840572728,2675.0,0.040136130368466014,0.30615234375,0.9956247736395967,0.24126722758235447,0.30615234375
D3,D1,cg04246763,16,256,0.38605870800054753,0.1464221722438415,0.23963653575670604,0.3676329127052847,0.22834696442970964,0.13928594827557506,0.2427616990155343,0.18567422687935614,2730.0,0.025580673428627108,0.3330078125,0.9956247736395967,0.23963653575670604,0.3330078125
D3,D1,cg02608019,16,256,0.357009417987042,0.11913833024225401,0.237871087744788,0.3105240619150121,0.23205023973980124,0.07847382217521084,0.1843897020615313,0.2201128738901792,2382.0,0.10364036397571401,0.1630859375,0.9956247736395967,0.237871087744788,0.1630859375
